FlightPlanID,DronePortID,ETD,ETD_Seconds,OriginLat,OriginLon,DestinationLat,DestinationLon,DroneModel,EstimatedFlightTime,Ceiling
FP000815,DP2,20:16:30,72990,40.6269,-73.8745,40.58714958646555,-73.72193268019736,Long Range FWVTOL,10.212603128589526,400.0
FP000832,DP3,20:16:44,73004,40.7246,-73.746,40.926681653578974,-73.51665423339423,Long Range FWVTOL,22.214604089355863,200.0
FP000802,DP2,20:18:50,73130,40.6269,-73.8745,40.635465988287024,-73.9783125692911,Long Range FWVTOL,6.609100482595114,400.0
FP000801,DP2,20:20:01,73201,40.6269,-73.8745,40.60202277887129,-73.90350577437395,Heavy Quadcopter,6.332740747141572,400.0
FP000810,DP2,20:22:29,73349,40.6269,-73.8745,40.60530625634017,-73.85420996283786,Light Quadcopter,4.4239594346202065,300.0
FP000816,DP2,20:22:45,73365,40.6269,-73.8745,40.669389827765315,-73.88580463170649,Heavy Quadcopter,8.262776927480534,400.0
FP000794,DP2,20:23:46,73426,40.6269,-73.8745,40.71623041005733,-73.89783046087604,Long Range FWVTOL,7.594569200695958,200.0
FP000834,DP3,20:26:02,73562,40.7246,-73.746,40.739378659281456,-73.82837894516759,Long Range FWVTOL,5.3498527364836255,100.0
FP000800,DP2,20:26:14,73574,40.6269,-73.8745,40.57527719810448,-73.85328815992862,Long Range FWVTOL,4.509794221459943,400.0
FP000822,DP3,20:26:36,73596,40.7246,-73.746,40.65321228744769,-73.40457343322173,Long Range FWVTOL,22.396231747562226,400.0
FP000824,DP3,20:27:15,73635,40.7246,-73.746,40.45659342111878,-73.7705484947016,Long Range FWVTOL,22.404730901315038,400.0
FP000840,DP3,20:28:42,73722,40.7246,-73.746,40.84452364498236,-73.65990548928814,Long Range FWVTOL,11.383255704118627,200.0
FP000806,DP2,20:29:40,73780,40.6269,-73.8745,40.65840036946684,-73.95792861827083,Long Range FWVTOL,5.89684542590609,400.0
FP000808,DP2,20:31:29,73889,40.6269,-73.8745,40.735626629282706,-73.93016766591407,Long Range FWVTOL,9.726878767077554,50.0
FP000842,DP3,20:32:02,73922,40.7246,-73.746,40.53245269679548,-73.92963737211693,Long Range FWVTOL,19.79580734364007,400.0
FP000804,DP2,20:32:23,73943,40.6269,-73.8745,40.59786078571954,-73.90765174432183,Heavy Quadcopter,7.324936529665217,400.0
FP000835,DP3,20:33:53,74033,40.7246,-73.746,40.527910037171814,-73.92535847080362,Long Range FWVTOL,19.948567596742595,400.0
FP000805,DP2,20:34:20,74060,40.6269,-73.8745,40.713897212610284,-73.95267614447687,Long Range FWVTOL,8.78013123606203,400.0
FP000807,DP2,20:36:10,74170,40.6269,-73.8745,40.67442362274296,-73.88633790963257,Heavy Quadcopter,9.21930357860358,400.0
FP000827,DP3,20:36:49,74209,40.7246,-73.746,40.463331692240246,-73.688339419075,Long Range FWVTOL,22.09261924185274,400.0
FP000818,DP3,20:37:07,74227,40.7246,-73.746,40.941857633030374,-73.68417895442087,Long Range FWVTOL,18.533620253401306,400.0
FP000803,DP2,20:39:45,74385,40.6269,-73.8745,40.68996634981069,-73.89753808270642,Long Range FWVTOL,5.457709052110395,200.0
FP000823,DP3,20:42:20,74540,40.7246,-73.746,40.92114049315525,-73.85787490999954,Long Range FWVTOL,17.84666572242181,400.0
FP000841,DP3,20:42:28,74548,40.7246,-73.746,40.945334036052465,-73.64756463297348,Long Range FWVTOL,19.42793781401775,400.0
FP000833,DP3,20:42:55,74575,40.7246,-73.746,40.472309570946386,-73.77081932136353,Long Range FWVTOL,21.09867597535895,400.0
FP000813,DP2,20:45:00,74700,40.6269,-73.8745,40.61212586413613,-73.84523143408597,Light Quadcopter,4.45007224314571,400.0
FP000817,DP3,20:46:26,74786,40.7246,-73.746,40.910020807534345,-73.54423855769923,Long Range FWVTOL,20.031728311088372,200.0
FP000796,DP2,20:46:45,74805,40.6269,-73.8745,40.69500346944986,-73.9751329801787,Long Range FWVTOL,8.531546293186752,400.0
FP000821,DP3,20:47:40,74860,40.7246,-73.746,40.6854947428993,-73.94661467354382,Long Range FWVTOL,13.095577968855242,200.0
FP000831,DP3,20:47:41,74861,40.7246,-73.746,40.9651867862031,-73.64398165685668,Long Range FWVTOL,21.071030690244694,400.0
FP000843,DP3,20:51:30,75090,40.7246,-73.746,40.65006513426413,-74.02466529538363,Long Range FWVTOL,18.68625167577053,400.0
FP000820,DP3,20:53:34,75214,40.7246,-73.746,40.557370903066825,-73.91627868648408,Long Range FWVTOL,17.624112847255606,400.0
FP000825,DP3,20:56:45,75405,40.7246,-73.746,40.672817213734476,-74.0324422764344,Long Range FWVTOL,18.618552735843423,400.0
FP000797,DP2,20:58:27,75507,40.6269,-73.8745,40.70755553972308,-73.8458541334998,Long Range FWVTOL,6.966166579538683,200.0
FP000812,DP2,20:58:59,75539,40.6269,-73.8745,40.70834635712006,-73.74986236930354,Long Range FWVTOL,10.406472616343484,200.0
FP000793,DP2,20:59:10,75550,40.6269,-73.8745,40.55721618054013,-73.97110643128346,Long Range FWVTOL,8.43803220222093,400.0
FP000844,DP3,20:59:27,75567,40.7246,-73.746,40.905484718959435,-73.87216709072939,Long Range FWVTOL,17.05791102535868,400.0
FP000887,DP3,21:04:41,75881,40.7246,-73.746,40.928991042901174,-73.6895664236177,Long Range FWVTOL,17.41347932038719,400.0
FP000849,DP2,21:05:18,75918,40.6269,-73.8745,40.5886953352134,-73.93171398601352,Long Range FWVTOL,4.824216475493751,400.0
FP000888,DP3,21:06:47,76007,40.7246,-73.746,40.75427618651673,-73.48319736923919,Long Range FWVTOL,16.78939421721369,200.0
FP000877,DP3,21:08:54,76134,40.7246,-73.746,40.81826302002562,-73.57189227552448,Long Range FWVTOL,13.488181090932008,200.0
FP000878,DP3,21:09:23,76163,40.7246,-73.746,40.71556957315976,-74.05615241398519,Long Range FWVTOL,19.618083729582466,400.0
FP000845,DP2,21:09:43,76183,40.6269,-73.8745,40.5923430705126,-73.7370930604813,Long Range FWVTOL,9.16433330349472,400.0
FP000872,DP3,21:09:54,76194,40.7246,-73.746,40.549661274349816,-73.56736190517273,Long Range FWVTOL,18.456740510626187,400.0
FP000869,DP3,21:10:21,76221,40.7246,-73.746,40.78234566654487,-73.49244162567625,Long Range FWVTOL,16.726721196601087,200.0
FP000856,DP2,21:13:13,76393,40.6269,-73.8745,40.710902067250636,-73.93762700456637,Long Range FWVTOL,8.063573002850926,200.0
FP000848,DP2,21:16:00,76560,40.6269,-73.8745,40.5715880179979,-73.75212268248394,Long Range FWVTOL,9.018088661828015,400.0
FP000889,DP3,21:16:29,76589,40.7246,-73.746,40.87737405459066,-73.6277929205246,Long Range FWVTOL,14.765299656089036,200.0
FP000890,DP3,21:18:03,76683,40.7246,-73.746,40.764215640415955,-73.76573298639457,Heavy Quadcopter,8.071372450123452,200.0
FP000862,DP2,21:21:00,76860,40.6269,-73.8745,40.584414191744024,-73.99209302277042,Long Range FWVTOL,8.245477979967246,400.0
FP000879,DP3,21:21:21,76881,40.7246,-73.746,40.81532395694915,-73.49819783149536,Long Range FWVTOL,17.38381082346997,200.0
FP000870,DP3,21:24:32,77072,40.7246,-73.746,40.707745916222294,-73.78715567065235,Heavy Quadcopter,6.758604017471538,200.0
FP000847,DP2,21:24:42,77082,40.6269,-73.8745,40.610946490297216,-73.74311781939375,Long Range FWVTOL,8.422554308085669,200.0
FP000850,DP2,21:24:52,77092,40.6269,-73.8745,40.55783173316644,-73.93068581884995,Long Range FWVTOL,6.770384314525186,400.0
FP000881,DP3,21:27:11,77231,40.7246,-73.746,40.771671113540656,-73.7048175803177,Long Range FWVTOL,4.709546191060279,200.0
FP000846,DP2,21:28:39,77319,40.6269,-73.8745,40.50832958900275,-73.87339613904993,Long Range FWVTOL,9.888568388111652,400.0
FP000883,DP3,21:29:40,77380,40.7246,-73.746,40.75188835662654,-73.68374618861414,Long Range FWVTOL,4.544617881194743,200.0
FP000873,DP3,21:29:55,77395,40.7246,-73.746,40.532554587236675,-73.95199572583567,Long Range FWVTOL,20.65188136447882,400.0
FP000874,DP3,21:31:01,77461,40.7246,-73.746,40.7869456250544,-73.59833823632661,Long Range FWVTOL,10.679342213620176,200.0
FP000871,DP3,21:33:17,77597,40.7246,-73.746,40.604820933902204,-73.90077943122729,Long Range FWVTOL,13.987487140459232,400.0
FP000864,DP2,21:34:15,77655,40.6269,-73.8745,40.61587088469229,-73.89751959549051,Light Quadcopter,3.446313967130515,400.0
FP000860,DP2,21:36:24,77784,40.6269,-73.8745,40.50643641083307,-73.92253868376721,Long Range FWVTOL,10.497054493541249,400.0
FP000851,DP2,21:36:32,77792,40.6269,-73.8745,40.65298639044008,-73.71784437207666,Long Range FWVTOL,10.14945425799964,200.0
FP000868,DP2,21:37:12,77832,40.6269,-73.8745,40.58536865632369,-74.03880436604717,Long Range FWVTOL,10.964284246175083,400.0
FP000886,DP3,21:37:34,77854,40.7246,-73.746,40.60173045854145,-73.66446606639164,Long Range FWVTOL,11.471774854010027,400.0
FP000858,DP2,21:38:39,77919,40.6269,-73.8745,40.550958886122174,-73.7478872634478,Long Range FWVTOL,10.217903077964012,400.0
FP000852,DP2,21:38:56,77936,40.6269,-73.8745,40.71670716760317,-73.85863111080862,Long Range FWVTOL,7.556536876444558,200.0
FP000857,DP2,21:39:52,77992,40.6269,-73.8745,40.65763999984509,-73.95545108501388,Long Range FWVTOL,5.728275754456282,400.0
FP000866,DP2,21:40:47,78047,40.6269,-73.8745,40.68073727536416,-73.85956735940903,Long Range FWVTOL,4.588150432322982,400.0
FP000882,DP3,21:42:14,78134,40.7246,-73.746,40.58481653299871,-73.58373312947471,Long Range FWVTOL,15.533626174267015,400.0
FP000885,DP3,21:43:16,78196,40.7246,-73.746,40.79046121506699,-73.51811721539617,Long Range FWVTOL,15.407797753694568,200.0
FP000865,DP2,21:44:19,78259,40.6269,-73.8745,40.59882828918043,-74.03004607726027,Long Range FWVTOL,10.121788058003355,400.0
FP000863,DP2,21:45:20,78320,40.6269,-73.8745,40.686923059088684,-73.8122215190078,Long Range FWVTOL,6.370372049429545,200.0
FP000853,DP2,21:46:24,78384,40.6269,-73.8745,40.579738750374844,-73.78920469235244,Long Range FWVTOL,6.681028781569767,400.0
FP000867,DP2,21:46:27,78387,40.6269,-73.8745,40.6044223290032,-73.83105221117313,Heavy Quadcopter,7.6080672279477755,400.0
FP000855,DP2,21:46:34,78394,40.6269,-73.8745,40.604341421913745,-73.90025371717228,Heavy Quadcopter,5.690161062802032,400.0
FP000884,DP3,21:47:25,78445,40.7246,-73.746,40.63356359502296,-73.7013019592916,Long Range FWVTOL,8.101323012209654,400.0
FP000861,DP2,21:50:24,78624,40.6269,-73.8745,40.66841564770193,-73.72538928098676,Long Range FWVTOL,10.05019751934257,100.0
FP000875,DP3,21:52:37,78757,40.7246,-73.746,40.601869332717605,-73.98890005874311,Long Range FWVTOL,18.462743794481316,400.0
FP000880,DP3,21:53:28,78808,40.7246,-73.746,40.57553159839881,-73.74797474235594,Long Range FWVTOL,12.432365374470677,400.0
FP000854,DP2,21:54:28,78868,40.6269,-73.8745,40.55299260409445,-73.96137639018743,Long Range FWVTOL,8.261989128762112,400.0
FP000876,DP3,21:54:56,78896,40.7246,-73.746,40.80274677640109,-73.54328096058259,Long Range FWVTOL,14.36783948561415,200.0
FP000859,DP2,21:55:39,78939,40.6269,-73.8745,40.62404495624108,-73.72132403660243,Long Range FWVTOL,9.698378898437166,200.0
FP000891,DP3,21:58:33,79113,40.7246,-73.746,40.52598221905758,-73.89967843806488,Long Range FWVTOL,19.20897745578539,400.0
FP000892,DP2,22:01:24,79284,40.6269,-73.8745,40.73394184268765,-73.93252382077057,Long Range FWVTOL,9.651717554195578,50.0
FP000895,DP2,22:02:01,79321,40.6269,-73.8745,40.670916062077445,-73.9937681732396,Long Range FWVTOL,8.391979111792365,400.0
FP000918,DP3,22:02:03,79323,40.7246,-73.746,40.549204329350005,-73.88850662105588,Long Range FWVTOL,17.184105116969185,400.0
FP000930,DP3,22:03:39,79419,40.7246,-73.746,40.53684086458762,-73.9642713611209,Long Range FWVTOL,20.881323592562236,400.0
FP000922,DP3,22:03:53,79433,40.7246,-73.746,40.83370412904662,-73.61658147919412,Long Range FWVTOL,12.23046893500662,200.0
FP000912,DP2,22:03:55,79435,40.6269,-73.8745,40.59398954944037,-73.7662242307905,Long Range FWVTOL,7.384016529760261,400.0
FP000894,DP2,22:04:06,79446,40.6269,-73.8745,40.71212197155005,-73.7394459878124,Long Range FWVTOL,11.112647545477124,200.0
FP000933,DP3,22:06:00,79560,40.7246,-73.746,40.646427920391915,-73.52563748323593,Long Range FWVTOL,15.385071178858439,400.0
FP000931,DP3,22:07:57,79677,40.7246,-73.746,40.499144872811044,-73.71892208103534,Long Range FWVTOL,18.880087215137113,400.0
FP000920,DP3,22:08:44,79724,40.7246,-73.746,40.964916470094145,-73.71285334755143,Long Range FWVTOL,20.150280143898385,400.0
FP000901,DP2,22:09:58,79798,40.6269,-73.8745,40.53098094799185,-73.76483709975828,Long Range FWVTOL,10.594173646979211,400.0
FP000902,DP2,22:11:34,79894,40.6269,-73.8745,40.530759430389615,-73.75988571631277,Long Range FWVTOL,10.816091020447464,400.0
FP000896,DP2,22:12:07,79927,40.6269,-73.8745,40.6549061582284,-73.89934045619057,Heavy Quadcopter,6.435032940109599,400.0
FP000899,DP2,22:12:28,79948,40.6269,-73.8745,40.64709062385783,-73.89024372417884,Light Quadcopter,3.9130342228003174,400.0
FP000927,DP3,22:13:00,79980,40.7246,-73.746,40.61703692151988,-73.92934276501097,Long Range FWVTOL,14.661441248767687,400.0
FP000916,DP3,22:14:45,80085,40.7246,-73.746,40.79608500830336,-73.95903287267362,Long Range FWVTOL,14.718306278211829,400.0
FP000917,DP3,22:14:54,80094,40.7246,-73.746,40.85206715201007,-74.00151732003904,Long Range FWVTOL,19.320995084168043,400.0
FP000897,DP2,22:16:58,80218,40.6269,-73.8745,40.642341688511365,-74.04919209816893,Long Range FWVTOL,11.130577166441087,400.0
FP000900,DP2,22:17:22,80242,40.6269,-73.8745,40.709997721824486,-73.96847055306671,Long Range FWVTOL,9.130074864973038,400.0
FP000911,DP2,22:22:46,80566,40.6269,-73.8745,40.65901395956788,-73.72225413216242,Long Range FWVTOL,9.999389122452735,200.0
FP000908,DP2,22:22:55,80575,40.6269,-73.8745,40.749892678062714,-73.92093349541013,Long Range FWVTOL,10.669130491132076,50.0
FP000904,DP2,22:24:47,80687,40.6269,-73.8745,40.598955056468775,-73.86281399200486,Heavy Quadcopter,5.5888267735799335,400.0
FP000928,DP3,22:25:47,80747,40.7246,-73.746,40.519808671144986,-73.52176003093587,Long Range FWVTOL,22.207239143123548,400.0
FP000905,DP2,22:27:53,80873,40.6269,-73.8745,40.609075123098876,-74.03048753975112,Long Range FWVTOL,9.985789296240542,400.0
FP000903,DP2,22:35:12,81312,40.6269,-73.8745,40.52563808425636,-73.97526077987544,Long Range FWVTOL,10.585439666140868,400.0
FP000924,DP3,22:36:16,81376,40.7246,-73.746,40.88153149422605,-73.93906209018489,Long Range FWVTOL,17.883463524338712,400.0
FP000914,DP2,22:36:49,81409,40.6269,-73.8745,40.51007379562965,-73.85230952245055,Long Range FWVTOL,9.843755786319436,400.0
FP000919,DP3,22:38:04,81484,40.7246,-73.746,40.65743928599338,-73.87589706086797,Long Range FWVTOL,9.941780550390096,200.0
FP000910,DP2,22:39:27,81567,40.6269,-73.8745,40.557684440979266,-73.85980268711049,Long Range FWVTOL,5.846870946407948,400.0
FP000909,DP2,22:40:08,81608,40.6269,-73.8745,40.612479697534134,-73.89698042798985,Light Quadcopter,3.7262909386047802,400.0
FP000913,DP2,22:45:41,81941,40.6269,-73.8745,40.54413122642038,-73.78841693589905,Long Range FWVTOL,8.796025761967346,400.0
FP000907,DP2,22:45:48,81948,40.6269,-73.8745,40.715268809804364,-73.89150328387072,Long Range FWVTOL,7.44768771777327,200.0
FP000926,DP3,22:47:51,82071,40.7246,-73.746,40.70946976081787,-74.0816302545031,Long Range FWVTOL,21.252447364594115,400.0
FP000915,DP2,22:50:08,82208,40.6269,-73.8745,40.66832095622777,-73.84941475701505,Heavy Quadcopter,8.689314741238974,100.0
FP000921,DP3,22:50:15,82215,40.7246,-73.746,40.61263225328158,-74.04360026989167,Long Range FWVTOL,21.01343611792809,400.0
FP000929,DP3,22:51:29,82289,40.7246,-73.746,40.71747627683839,-73.6602714133342,Long Range FWVTOL,5.450992974543886,300.0
FP000923,DP3,22:52:15,82335,40.7246,-73.746,40.661089188575254,-74.01741626552916,Long Range FWVTOL,17.960985047017815,400.0
FP000906,DP2,22:53:32,82412,40.6269,-73.8745,40.572428901861386,-73.78313731566948,Long Range FWVTOL,7.355532292745879,400.0
FP000898,DP2,22:53:36,82416,40.6269,-73.8745,40.731399313685216,-73.84984231609062,Long Range FWVTOL,8.85327679643282,200.0
FP000925,DP3,22:55:30,82530,40.7246,-73.746,40.92066455460125,-73.8829244649119,Long Range FWVTOL,18.493941812769165,400.0
FP000932,DP3,22:59:08,82748,40.7246,-73.746,40.6609047859678,-73.98141475727218,Long Range FWVTOL,15.805211246435755,400.0
FP000893,DP2,22:59:16,82756,40.6269,-73.8745,40.54434588026122,-73.93268038985727,Long Range FWVTOL,7.808763454498394,400.0
FP000955,DP2,23:00:52,82852,40.6269,-73.8745,40.67102221801928,-73.94649351325421,Long Range FWVTOL,5.855810236868912,400.0
FP000965,DP3,23:01:36,82896,40.7246,-73.746,40.67579599043066,-73.50381778512549,Long Range FWVTOL,15.843742035023102,400.0
FP000967,DP3,23:04:39,83079,40.7246,-73.746,40.758271130683795,-73.59346055988965,Long Range FWVTOL,10.039099442749755,300.0
FP000956,DP2,23:07:35,83255,40.6269,-73.8745,40.60478506867377,-73.88251534753344,Light Quadcopter,3.8256585383398085,300.0
FP000949,DP2,23:07:36,83256,40.6269,-73.8745,40.539190827212835,-73.87470461985498,Long Range FWVTOL,7.314622756609906,400.0
FP000964,DP3,23:08:35,83315,40.7246,-73.746,40.73804717282047,-73.58633222115479,Long Range FWVTOL,10.152455678539601,200.0
FP000939,DP2,23:08:45,83325,40.6269,-73.8745,40.686417931778564,-73.93167020564042,Long Range FWVTOL,6.141617182510148,200.0
FP000963,DP3,23:09:08,83348,40.7246,-73.746,40.78248966115159,-73.68501559199815,Long Range FWVTOL,6.176608708435853,200.0
FP000959,DP3,23:09:44,83384,40.7246,-73.746,40.55475774500908,-73.92797587905356,Long Range FWVTOL,18.254885026864994,400.0
FP000941,DP2,23:11:58,83518,40.6269,-73.8745,40.63564358216789,-73.71673550316828,Long Range FWVTOL,10.011614937510641,200.0
FP000969,DP3,23:11:59,83519,40.7246,-73.746,40.88712936865011,-73.88948339279209,Long Range FWVTOL,16.302018425907153,400.0
FP000966,DP3,23:14:06,83646,40.7246,-73.746,40.56678534306115,-73.86057835376458,Long Range FWVTOL,15.02599856470905,400.0
FP000957,DP2,23:16:58,83818,40.6269,-73.8745,40.6353175676282,-74.00737955185556,Long Range FWVTOL,8.439307552037128,400.0
FP000946,DP2,23:19:30,83970,40.6269,-73.8745,40.63529898772586,-73.91930764241452,Heavy Quadcopter,6.676881359735073,400.0
FP000938,DP2,23:19:44,83984,40.6269,-73.8745,40.57637996060633,-73.9691165327048,Long Range FWVTOL,7.32413776171902,400.0
FP000952,DP2,23:21:37,84097,40.6269,-73.8745,40.58833511566408,-73.81504577320369,Long Range FWVTOL,4.951076695358737,400.0
FP000935,DP2,23:21:47,84107,40.6269,-73.8745,40.62846825281277,-73.95537400230621,Long Range FWVTOL,5.12051813133134,400.0
FP000951,DP2,23:23:08,84188,40.6269,-73.8745,40.72108786729112,-73.96129730977913,Long Range FWVTOL,9.58327185715608,300.0
FP000947,DP2,23:29:16,84556,40.6269,-73.8745,40.55648480166244,-73.91466662586863,Long Range FWVTOL,6.399602685846592,400.0
FP000968,DP3,23:32:55,84775,40.7246,-73.746,40.74642469459932,-73.65281483395943,Long Range FWVTOL,6.163410655773407,200.0
FP000945,DP2,23:33:53,84833,40.6269,-73.8745,40.68076346663282,-73.84030687178775,Long Range FWVTOL,4.985813039691542,100.0
FP000954,DP2,23:36:53,85013,40.6269,-73.8745,40.64493597872892,-73.92455361300723,Heavy Quadcopter,8.01526292053776,400.0
FP000958,DP3,23:40:12,85212,40.7246,-73.746,40.6775272971801,-73.870791676795,Long Range FWVTOL,8.812569417428852,400.0
FP000944,DP2,23:42:18,85338,40.6269,-73.8745,40.51463207154107,-73.89650454563548,Long Range FWVTOL,9.465916139735326,400.0
FP000960,DP3,23:43:01,85381,40.7246,-73.746,40.82027526107594,-73.79053983124149,Long Range FWVTOL,8.460294898922804,400.0
FP000948,DP2,23:43:08,85388,40.6269,-73.8745,40.5462631462777,-73.99412502614312,Long Range FWVTOL,10.130254504788963,400.0
FP000936,DP2,23:44:06,85446,40.6269,-73.8745,40.607472544981476,-73.82189009104442,Heavy Quadcopter,8.465376843805457,400.0
FP000940,DP2,23:44:42,85482,40.6269,-73.8745,40.66672815667755,-74.01448949908568,Long Range FWVTOL,9.460238431136899,400.0
FP000942,DP2,23:49:02,85742,40.6269,-73.8745,40.595178181026405,-73.71068012345026,Long Range FWVTOL,10.703494998904755,400.0
FP000961,DP3,23:51:24,85884,40.7246,-73.746,40.53664835441587,-73.62062822658295,Long Range FWVTOL,17.568483449460242,400.0
FP000950,DP2,23:53:34,86014,40.6269,-73.8745,40.64729664039893,-73.98420241172893,Long Range FWVTOL,7.147882569808742,400.0
FP000934,DP2,23:54:12,86052,40.6269,-73.8745,40.57811223617617,-73.81031295555857,Long Range FWVTOL,5.750834122967946,400.0
FP000953,DP2,23:54:14,86054,40.6269,-73.8745,40.71751843053133,-73.78479191061066,Long Range FWVTOL,9.450309567683254,200.0
FP000962,DP3,23:55:32,86132,40.7246,-73.746,40.86327277276532,-73.80696184002288,Long Range FWVTOL,12.188445634551426,400.0
FP000943,DP2,23:56:14,86174,40.6269,-73.8745,40.57741006644679,-73.77142216050491,Long Range FWVTOL,7.722198357238526,400.0
FP000937,DP2,23:59:25,86365,40.6269,-73.8745,40.59768858193039,-73.87341642063976,Heavy Quadcopter,5.5704841071376325,400.0
