FlightPlanID,DronePortID,ETD,OriginLat,OriginLon,DestinationLat,DestinationLon,DroneModel,EstimatedFlightTime,Ceiling
FP000765,DP3,2025-05-15 19:45:26,40.7246,-73.746,40.550668287428444,-73.76422685816581,Long Range FWVTOL,14.551033971865914,400.0
FP000766,DP3,2025-05-15 19:14:58,40.7246,-73.746,40.66697251177409,-73.57321971340492,Long Range FWVTOL,11.935170648636895,400.0
FP000767,DP3,2025-05-15 19:28:20,40.7246,-73.746,40.70908126235341,-74.08687214202314,Long Range FWVTOL,21.58518861350722,400.0
FP000768,DP3,2025-05-15 19:42:02,40.7246,-73.746,40.671546731951324,-73.91689688369976,Long Range FWVTOL,11.676101418856323,400.0
FP000769,DP3,2025-05-15 19:50:06,40.7246,-73.746,40.84376492617748,-73.71673225627738,Long Range FWVTOL,10.108286536950006,400.0
FP000770,DP3,2025-05-15 19:20:53,40.7246,-73.746,40.5995969374904,-73.97698188055057,Long Range FWVTOL,17.94975345595314,400.0
FP000771,DP3,2025-05-15 19:28:21,40.7246,-73.746,40.910897167332536,-73.68505916580934,Long Range FWVTOL,16.005475306626682,400.0
FP000772,DP3,2025-05-15 19:01:09,40.7246,-73.746,40.73450454360438,-73.6274633873361,Long Range FWVTOL,7.536613323384765,300.0
FP000773,DP3,2025-05-15 19:26:29,40.7246,-73.746,40.47389161049374,-73.70801163532273,Long Range FWVTOL,21.046043462885017,400.0
FP000774,DP3,2025-05-15 19:19:51,40.7246,-73.746,40.68102373926074,-73.92634091521745,Long Range FWVTOL,11.966811505634608,400.0
FP000775,DP3,2025-05-15 19:38:42,40.7246,-73.746,40.82060984824418,-73.53187883693772,Long Range FWVTOL,15.715763912558312,300.0
FP000776,DP3,2025-05-15 19:08:20,40.7246,-73.746,40.72181270127252,-73.86088765631062,Long Range FWVTOL,7.265019676322242,200.0
FP000777,DP3,2025-05-15 19:38:51,40.7246,-73.746,40.58013143196997,-73.88199001365766,Long Range FWVTOL,14.805041763215565,400.0
FP000778,DP3,2025-05-15 19:15:19,40.7246,-73.746,40.89464314795005,-73.48462862145244,Long Range FWVTOL,21.75514558779518,300.0
FP000779,DP3,2025-05-15 19:11:10,40.7246,-73.746,40.49476115566213,-73.819784433331,Long Range FWVTOL,19.728705843306383,400.0
FP000780,DP3,2025-05-15 19:16:20,40.7246,-73.746,40.707606857892465,-73.8287682684078,Long Range FWVTOL,5.420340913976316,200.0
FP000781,DP3,2025-05-15 19:08:35,40.7246,-73.746,40.88355727878268,-73.48483388100553,Long Range FWVTOL,21.15509663720202,300.0
FP000782,DP3,2025-05-15 19:35:40,40.7246,-73.746,40.617537657978794,-74.01107965806547,Long Range FWVTOL,18.996160489142305,400.0
FP000783,DP3,2025-05-15 19:38:58,40.7246,-73.746,40.67233136040833,-73.50506115614162,Long Range FWVTOL,15.845202454172044,400.0
FP000784,DP3,2025-05-15 19:22:29,40.7246,-73.746,40.66279053116592,-73.8501329287864,Long Range FWVTOL,8.362179636419592,50.0
FP000785,DP3,2025-05-15 19:58:48,40.7246,-73.746,40.58177273354624,-73.59575225655111,Long Range FWVTOL,15.23958263864573,400.0
FP000786,DP3,2025-05-15 19:23:36,40.7246,-73.746,40.613197202046244,-73.57982910635576,Long Range FWVTOL,14.028496039743846,400.0
FP000787,DP3,2025-05-15 19:49:53,40.7246,-73.746,40.82088692992194,-73.43995390805937,Long Range FWVTOL,20.93039066890464,200.0
FP000788,DP3,2025-05-15 19:25:02,40.7246,-73.746,40.595435724247,-73.7250356169391,Long Range FWVTOL,10.853150975804006,400.0
FP000789,DP3,2025-05-15 19:12:16,40.7246,-73.746,40.8493618848242,-73.66429966429813,Long Range FWVTOL,11.613363667726722,200.0
FP000790,DP3,2025-05-15 19:04:31,40.7246,-73.746,40.87094123882124,-73.87863745135601,Long Range FWVTOL,14.800829881818354,400.0
FP000791,DP3,2025-05-15 19:54:02,40.7246,-73.746,40.536796876951286,-73.79828186517533,Long Range FWVTOL,16.007799809586157,400.0
FP000792,DP3,2025-05-15 19:22:26,40.7246,-73.746,40.67954097996462,-73.73806818732184,Heavy Quadcopter,8.66529050039007,100.0
FP000793,DP2,2025-05-15 20:36:02,40.6269,-73.8745,40.66238690770139,-73.91242808909811,Heavy Quadcopter,8.709306689531996,400.0
FP000794,DP2,2025-05-15 20:46:40,40.6269,-73.8745,40.55353753301581,-73.88188471733642,Long Range FWVTOL,6.135998944174838,400.0
FP000795,DP2,2025-05-15 20:28:40,40.6269,-73.8745,40.59912887455065,-74.02946749125357,Long Range FWVTOL,10.080345251978795,400.0
FP000796,DP2,2025-05-15 20:29:10,40.6269,-73.8745,40.64771392109041,-73.9527215556889,Long Range FWVTOL,5.245758423193244,400.0
FP000797,DP2,2025-05-15 20:45:53,40.6269,-73.8745,40.609091086830716,-73.98719301057292,Long Range FWVTOL,7.28679939368114,400.0
FP000798,DP2,2025-05-15 20:08:47,40.6269,-73.8745,40.66068796685149,-73.89680060737166,Heavy Quadcopter,7.203188749480034,400.0
FP000799,DP2,2025-05-15 20:16:15,40.6269,-73.8745,40.50591202016211,-73.82430228526928,Long Range FWVTOL,10.579228036596929,400.0
FP000800,DP2,2025-05-15 20:37:45,40.6269,-73.8745,40.68939208702855,-73.81799056157278,Long Range FWVTOL,6.319969038595301,200.0
FP000801,DP2,2025-05-15 20:54:33,40.6269,-73.8745,40.51996680111649,-73.94505240277553,Long Range FWVTOL,9.975022323188604,400.0
FP000802,DP2,2025-05-15 20:50:41,40.6269,-73.8745,40.594945886903915,-73.96884497442946,Long Range FWVTOL,6.540482397868239,400.0
FP000803,DP2,2025-05-15 20:15:20,40.6269,-73.8745,40.66520372176816,-73.90336104339228,Heavy Quadcopter,8.410439145311344,400.0
FP000804,DP2,2025-05-15 20:03:57,40.6269,-73.8745,40.63674152097404,-73.91837909422506,Heavy Quadcopter,6.619105142010581,400.0
FP000805,DP2,2025-05-15 20:40:34,40.6269,-73.8745,40.639957136291095,-73.8647793583094,Light Quadcopter,2.501372309431488,50.0
FP000806,DP2,2025-05-15 20:38:06,40.6269,-73.8745,40.591373685221605,-73.7765491238647,Long Range FWVTOL,6.87282540357969,400.0
FP000807,DP2,2025-05-15 20:50:09,40.6269,-73.8745,40.71222863073548,-73.91076938404505,Long Range FWVTOL,7.476762708332439,200.0
FP000808,DP2,2025-05-15 20:20:14,40.6269,-73.8745,40.67792203745701,-73.91708036391834,Long Range FWVTOL,5.036219422948294,400.0
FP000809,DP2,2025-05-15 20:40:14,40.6269,-73.8745,40.540042040831025,-73.8164048241808,Long Range FWVTOL,8.124586432963811,400.0
FP000810,DP2,2025-05-15 20:05:32,40.6269,-73.8745,40.57269742671865,-73.92256326091497,Long Range FWVTOL,5.449333338268254,400.0
FP000811,DP2,2025-05-15 20:17:13,40.6269,-73.8745,40.71973166212033,-73.88883257305157,Long Range FWVTOL,7.794703915110227,100.0
FP000812,DP2,2025-05-15 20:05:15,40.6269,-73.8745,40.569084210529645,-73.76458041663787,Long Range FWVTOL,8.467260510370846,400.0
FP000813,DP2,2025-05-15 20:57:25,40.6269,-73.8745,40.66658317453948,-74.04074943839008,Long Range FWVTOL,11.027890626066998,400.0
FP000814,DP2,2025-05-15 20:33:07,40.6269,-73.8745,40.548150083329496,-73.82337208294017,Long Range FWVTOL,7.322309559452491,400.0
FP000815,DP2,2025-05-15 20:44:05,40.6269,-73.8745,40.61064290221364,-73.89545602351629,Light Quadcopter,3.7936405068363728,400.0
FP000816,DP2,2025-05-15 20:02:43,40.6269,-73.8745,40.56000907320717,-74.01244733918968,Long Range FWVTOL,10.364939938636383,400.0
FP000817,DP3,2025-05-15 20:32:18,40.7246,-73.746,40.888713224354355,-73.67092195305628,Long Range FWVTOL,14.483728573319578,400.0
FP000818,DP3,2025-05-15 20:27:28,40.7246,-73.746,40.91454309856236,-73.76092991883594,Long Range FWVTOL,15.868531330757683,400.0
FP000819,DP3,2025-05-15 20:19:42,40.7246,-73.746,40.928837331747054,-73.68972294067602,Long Range FWVTOL,17.398913652608424,400.0
FP000820,DP3,2025-05-15 20:50:08,40.7246,-73.746,40.47677614141325,-73.67508184954188,Long Range FWVTOL,21.14977404671779,400.0
FP000821,DP3,2025-05-15 20:39:34,40.7246,-73.746,40.79063737877243,-73.65651927878187,Long Range FWVTOL,7.891862721597774,200.0
FP000822,DP3,2025-05-15 20:53:57,40.7246,-73.746,40.93278473562866,-73.61022183734457,Long Range FWVTOL,19.360878392737398,400.0
FP000823,DP3,2025-05-15 20:10:58,40.7246,-73.746,40.734468476892594,-74.0381905441849,Long Range FWVTOL,18.484027694573662,400.0
FP000824,DP3,2025-05-15 20:48:06,40.7246,-73.746,40.550049353427625,-73.64515844785689,Long Range FWVTOL,15.894302492324803,400.0
FP000825,DP3,2025-05-15 20:51:14,40.7246,-73.746,40.637972457623505,-73.50400832896561,Long Range FWVTOL,16.923793668929445,400.0
FP000826,DP3,2025-05-15 20:41:28,40.7246,-73.746,40.86183734335346,-73.45925015237428,Long Range FWVTOL,21.41873612739791,200.0
FP000827,DP3,2025-05-15 20:07:00,40.7246,-73.746,40.769874468682055,-73.40994993164581,Long Range FWVTOL,21.564961125574516,400.0
FP000828,DP3,2025-05-15 20:59:53,40.7246,-73.746,40.80888506967987,-73.81926558005074,Long Range FWVTOL,8.415602241321038,200.0
FP000829,DP3,2025-05-15 20:52:05,40.7246,-73.746,40.915662499621085,-73.64292191553785,Long Range FWVTOL,17.210716855937402,400.0
FP000830,DP3,2025-05-15 20:22:03,40.7246,-73.746,40.46487679619154,-73.73621223547642,Long Range FWVTOL,21.668793270366546,400.0
FP000831,DP3,2025-05-15 20:22:12,40.7246,-73.746,40.680036100518336,-73.46014435950006,Long Range FWVTOL,18.450900896700503,400.0
FP000832,DP3,2025-05-15 20:53:55,40.7246,-73.746,40.714575991792145,-74.03643000709677,Long Range FWVTOL,18.376203264923493,400.0
FP000833,DP3,2025-05-15 20:20:29,40.7246,-73.746,40.77329581847098,-73.74096415252625,Heavy Quadcopter,9.310834108533538,400.0
FP000834,DP3,2025-05-15 20:24:58,40.7246,-73.746,40.66080616212175,-73.91747782223446,Long Range FWVTOL,12.077826094731373,400.0
FP000835,DP3,2025-05-15 20:00:50,40.7246,-73.746,40.9266845565682,-73.93156979874598,Long Range FWVTOL,20.522275351339662,400.0
FP000836,DP3,2025-05-15 20:07:55,40.7246,-73.746,40.50252090730786,-73.59847283567329,Long Range FWVTOL,20.742181800118225,400.0
FP000837,DP3,2025-05-15 20:09:24,40.7246,-73.746,40.96176922439441,-73.90189358358084,Long Range FWVTOL,22.089378731180222,400.0
FP000838,DP3,2025-05-15 20:43:23,40.7246,-73.746,40.64749880787083,-73.69458622249525,Long Range FWVTOL,7.205236639384507,400.0
FP000839,DP3,2025-05-15 20:26:30,40.7246,-73.746,40.83707662324224,-73.86414987286516,Long Range FWVTOL,11.985548079702367,300.0
FP000840,DP3,2025-05-15 20:34:12,40.7246,-73.746,40.63546632670703,-73.986217941503,Long Range FWVTOL,16.91348533219261,400.0
FP000841,DP3,2025-05-15 20:30:57,40.7246,-73.746,40.93871849184701,-73.88630304463354,Long Range FWVTOL,19.930855346240914,400.0
FP000842,DP3,2025-05-15 20:06:00,40.7246,-73.746,40.96711445269115,-73.80569627417415,Long Range FWVTOL,20.572430667424836,400.0
FP000843,DP3,2025-05-15 20:02:08,40.7246,-73.746,40.6711301296341,-73.87355970441685,Long Range FWVTOL,9.215918136933869,400.0
FP000844,DP3,2025-05-15 20:37:04,40.7246,-73.746,40.866205239382275,-73.91240609004852,Long Range FWVTOL,15.806229358981565,400.0
FP000845,DP2,2025-05-15 21:55:49,40.6269,-73.8745,40.69844528066711,-73.96266259366391,Long Range FWVTOL,8.167376946078397,400.0
FP000846,DP2,2025-05-15 21:55:12,40.6269,-73.8745,40.67712002959792,-73.90017840491626,Heavy Quadcopter,10.268004328885523,400.0
FP000847,DP2,2025-05-15 21:24:25,40.6269,-73.8745,40.57063884135927,-73.87961231653186,Long Range FWVTOL,4.703120718779277,400.0
FP000848,DP2,2025-05-15 21:11:00,40.6269,-73.8745,40.5690853651218,-73.72740959058015,Long Range FWVTOL,10.488058250474245,400.0
FP000849,DP2,2025-05-15 21:19:48,40.6269,-73.8745,40.59363500708301,-73.9932057553175,Long Range FWVTOL,8.011009362209006,400.0
FP000850,DP2,2025-05-15 21:52:47,40.6269,-73.8745,40.667488996374495,-73.92705474636497,Long Range FWVTOL,4.745157041364333,400.0
FP000851,DP2,2025-05-15 21:02:32,40.6269,-73.8745,40.594063555184924,-73.85118192411831,Heavy Quadcopter,7.11089244797297,400.0
FP000852,DP2,2025-05-15 21:10:17,40.6269,-73.8745,40.65579113213853,-74.00402795436933,Long Range FWVTOL,8.543464618701758,400.0
FP000853,DP2,2025-05-15 21:24:15,40.6269,-73.8745,40.56709271633843,-73.90188467889533,Long Range FWVTOL,5.280549232396879,400.0
FP000854,DP2,2025-05-15 21:50:57,40.6269,-73.8745,40.525507749761566,-73.83432936072171,Long Range FWVTOL,8.830284771457123,400.0
FP000855,DP2,2025-05-15 21:15:32,40.6269,-73.8745,40.6746914811814,-73.7193395243714,Long Range FWVTOL,10.595538447167904,100.0
FP000856,DP2,2025-05-15 21:47:49,40.6269,-73.8745,40.661347591057165,-74.00013349122065,Long Range FWVTOL,8.453040377535327,400.0
FP000857,DP2,2025-05-15 21:24:07,40.6269,-73.8745,40.694445345970124,-73.74282539709218,Long Range FWVTOL,10.055925292012603,200.0
FP000858,DP2,2025-05-15 21:56:45,40.6269,-73.8745,40.72648437143737,-73.77830976627655,Long Range FWVTOL,10.29490021512426,200.0
FP000859,DP2,2025-05-15 21:52:30,40.6269,-73.8745,40.72732286407276,-73.89423283129149,Long Range FWVTOL,8.467367647406096,100.0
FP000860,DP2,2025-05-15 21:05:01,40.6269,-73.8745,40.699941618415465,-73.72980769580884,Long Range FWVTOL,10.9948772042121,200.0
FP000861,DP2,2025-05-15 21:19:08,40.6269,-73.8745,40.592277165030936,-73.91728442301242,Heavy Quadcopter,9.049350180739548,400.0
FP000862,DP2,2025-05-15 21:56:33,40.6269,-73.8745,40.501026092302425,-73.87191975009267,Long Range FWVTOL,10.498677687950067,400.0
FP000863,DP2,2025-05-15 21:07:50,40.6269,-73.8745,40.64728418858306,-73.86093985562916,Light Quadcopter,3.8085740312925407,50.0
FP000864,DP2,2025-05-15 21:59:55,40.6269,-73.8745,40.57122199534116,-73.738414054429,Long Range FWVTOL,9.788535577089313,400.0
FP000865,DP2,2025-05-15 21:50:21,40.6269,-73.8745,40.5326201776941,-73.9810194940255,Long Range FWVTOL,10.360533506571752,400.0
FP000866,DP2,2025-05-15 21:52:58,40.6269,-73.8745,40.58903579652384,-74.00738592395129,Long Range FWVTOL,8.986444210279087,400.0
FP000867,DP2,2025-05-15 21:27:05,40.6269,-73.8745,40.70063231873536,-73.94249370376949,Long Range FWVTOL,7.5040717457746995,200.0
FP000868,DP2,2025-05-15 21:45:40,40.6269,-73.8745,40.654735234697654,-73.88763923837344,Heavy Quadcopter,5.6360473100774655,400.0
FP000869,DP3,2025-05-15 21:48:15,40.7246,-73.746,40.571181822575056,-73.87037815052082,Long Range FWVTOL,15.021189752931841,400.0
FP000870,DP3,2025-05-15 21:32:56,40.7246,-73.746,40.57498028490922,-73.60651120995226,Long Range FWVTOL,15.283639625119944,400.0
FP000871,DP3,2025-05-15 21:47:21,40.7246,-73.746,40.57538188389822,-73.86277367192223,Long Range FWVTOL,14.472395380829003,400.0
FP000872,DP3,2025-05-15 21:19:27,40.7246,-73.746,40.8360438088659,-73.81822303354792,Long Range FWVTOL,10.352747174959415,200.0
FP000873,DP3,2025-05-15 21:49:41,40.7246,-73.746,40.51257105438664,-73.79915003413437,Long Range FWVTOL,17.999656397288078,400.0
FP000874,DP3,2025-05-15 21:42:59,40.7246,-73.746,40.66700600080916,-73.48094990471706,Long Range FWVTOL,17.43368221328275,400.0
FP000875,DP3,2025-05-15 21:30:33,40.7246,-73.746,40.906892095120874,-73.65357474085408,Long Range FWVTOL,16.28325128093493,400.0
FP000876,DP3,2025-05-15 21:02:37,40.7246,-73.746,40.99297602835835,-73.7384485090725,Long Range FWVTOL,22.386607188403516,400.0
FP000877,DP3,2025-05-15 21:27:32,40.7246,-73.746,40.96932565488613,-73.60610826259114,Long Range FWVTOL,22.23552255770844,400.0
FP000878,DP3,2025-05-15 21:33:58,40.7246,-73.746,40.648531292740294,-73.97182580757344,Long Range FWVTOL,15.626461506743066,400.0
FP000879,DP3,2025-05-15 21:38:38,40.7246,-73.746,40.80651002027478,-73.69134440514773,Long Range FWVTOL,7.65377001201045,200.0
FP000880,DP3,2025-05-15 21:12:14,40.7246,-73.746,40.815209381710964,-73.45072547737118,Long Range FWVTOL,20.12201324293907,200.0
FP000881,DP3,2025-05-15 21:45:12,40.7246,-73.746,40.72544180958038,-73.64554695370336,Long Range FWVTOL,6.34919753576077,300.0
FP000882,DP3,2025-05-15 21:44:37,40.7246,-73.746,40.78978213878504,-73.92149669373836,Long Range FWVTOL,12.347318112178655,100.0
FP000883,DP3,2025-05-15 21:47:45,40.7246,-73.746,40.93851361069163,-73.82680683051385,Long Range FWVTOL,18.55397127500851,400.0
FP000884,DP3,2025-05-15 21:22:05,40.7246,-73.746,40.55240235262113,-73.92798794197799,Long Range FWVTOL,18.408319706914305,400.0
FP000885,DP3,2025-05-15 21:49:52,40.7246,-73.746,40.97568828949256,-73.72632716256024,Long Range FWVTOL,20.976550559898634,400.0
FP000886,DP3,2025-05-15 21:26:46,40.7246,-73.746,40.47045862192211,-73.76261611256989,Long Range FWVTOL,21.2205248609908,400.0
FP000887,DP3,2025-05-15 21:00:11,40.7246,-73.746,40.57110579896896,-73.79244007488607,Long Range FWVTOL,13.133774982040839,400.0
FP000888,DP3,2025-05-15 21:52:40,40.7246,-73.746,40.5028746389637,-73.67293178655777,Long Range FWVTOL,19.060862725780627,400.0
FP000889,DP3,2025-05-15 21:34:41,40.7246,-73.746,40.88050128032046,-73.82146631855443,Long Range FWVTOL,13.846912395080771,400.0
FP000890,DP3,2025-05-15 21:08:26,40.7246,-73.746,40.86718479538012,-73.59742191076246,Long Range FWVTOL,15.145565002964021,200.0
FP000891,DP3,2025-05-15 21:13:08,40.7246,-73.746,40.61965735031691,-73.97848033635164,Long Range FWVTOL,17.11216701730449,400.0
FP000892,DP2,2025-05-15 22:55:15,40.6269,-73.8745,40.73110417260418,-73.89082727774408,Long Range FWVTOL,8.751367827898632,100.0
FP000893,DP2,2025-05-15 22:00:05,40.6269,-73.8745,40.72409150119164,-73.99169340790938,Long Range FWVTOL,10.983635628535701,400.0
FP000894,DP2,2025-05-15 22:38:09,40.6269,-73.8745,40.587973078031446,-73.98586023463992,Long Range FWVTOL,7.762058083064854,400.0
FP000895,DP2,2025-05-15 22:25:58,40.6269,-73.8745,40.70850732526436,-73.75214366539718,Long Range FWVTOL,10.306427337579912,200.0
FP000896,DP2,2025-05-15 22:15:18,40.6269,-73.8745,40.747908579202054,-73.8884759059911,Long Range FWVTOL,10.130281594869803,50.0
FP000897,DP2,2025-05-15 22:10:43,40.6269,-73.8745,40.59505493032645,-73.83294086272696,Heavy Quadcopter,8.544955384909711,400.0
FP000898,DP2,2025-05-15 22:51:42,40.6269,-73.8745,40.66695255366565,-73.71174931462804,Long Range FWVTOL,10.82634878877121,400.0
FP000899,DP2,2025-05-15 22:35:17,40.6269,-73.8745,40.55434007660464,-73.86063771191061,Long Range FWVTOL,6.114570201430807,400.0
FP000900,DP2,2025-05-15 22:30:33,40.6269,-73.8745,40.51349657097811,-73.89271747559849,Long Range FWVTOL,9.527566347733602,400.0
FP000901,DP2,2025-05-15 22:02:39,40.6269,-73.8745,40.54657238361144,-73.97103903640892,Long Range FWVTOL,9.069674574247658,400.0
FP000902,DP2,2025-05-15 22:30:47,40.6269,-73.8745,40.64911558763706,-73.96014587515742,Long Range FWVTOL,5.727942306647015,400.0
FP000903,DP2,2025-05-15 22:32:05,40.6269,-73.8745,40.70974113462829,-73.9645335439886,Long Range FWVTOL,8.953415999916182,400.0
FP000904,DP2,2025-05-15 22:54:17,40.6269,-73.8745,40.653780866349244,-73.72640514380167,Long Range FWVTOL,9.636143645407858,200.0
FP000905,DP2,2025-05-15 22:37:41,40.6269,-73.8745,40.59854810559681,-73.8832447478256,Heavy Quadcopter,5.550600341110467,400.0
FP000906,DP2,2025-05-15 22:43:27,40.6269,-73.8745,40.6446062212465,-73.70758896610481,Long Range FWVTOL,10.66591651712012,400.0
FP000907,DP2,2025-05-15 22:37:01,40.6269,-73.8745,40.64759347243084,-74.00067889093688,Long Range FWVTOL,8.169591617557176,400.0
FP000908,DP2,2025-05-15 22:58:23,40.6269,-73.8745,40.66055653440516,-73.72861934652344,Long Range FWVTOL,9.64845565475733,200.0
FP000909,DP2,2025-05-15 22:20:39,40.6269,-73.8745,40.5636281789493,-73.76999893440201,Long Range FWVTOL,8.46370219205097,400.0
FP000910,DP2,2025-05-15 22:28:24,40.6269,-73.8745,40.7257732586223,-73.9887695796019,Long Range FWVTOL,10.964711521229574,400.0
FP000911,DP2,2025-05-15 22:25:55,40.6269,-73.8745,40.618459130615285,-73.94992050652182,Long Range FWVTOL,4.825650245413535,400.0
FP000912,DP2,2025-05-15 22:02:45,40.6269,-73.8745,40.6680727336922,-73.74123880508562,Long Range FWVTOL,9.104450840624795,100.0
FP000913,DP2,2025-05-15 22:34:44,40.6269,-73.8745,40.6127001668176,-73.83005728857997,Heavy Quadcopter,6.976852207034202,400.0
FP000914,DP2,2025-05-15 22:59:21,40.6269,-73.8745,40.59446380668562,-73.98119367961182,Long Range FWVTOL,7.27630670272117,400.0
FP000915,DP2,2025-05-15 22:23:13,40.6269,-73.8745,40.579757822334116,-73.8228501312423,Long Range FWVTOL,5.113857623643286,400.0
FP000916,DP3,2025-05-15 22:03:27,40.7246,-73.746,40.677183461454696,-73.91203272310243,Long Range FWVTOL,11.217466900094148,400.0
FP000917,DP3,2025-05-15 22:41:14,40.7246,-73.746,40.826939025789784,-73.55079296744096,Long Range FWVTOL,14.994020485669633,300.0
FP000918,DP3,2025-05-15 22:09:56,40.7246,-73.746,40.621301052282064,-73.51759980645245,Long Range FWVTOL,16.82014256879326,400.0
FP000919,DP3,2025-05-15 22:20:36,40.7246,-73.746,40.56700129282733,-73.97561559239132,Long Range FWVTOL,19.591937081815793,400.0
FP000920,DP3,2025-05-15 22:00:47,40.7246,-73.746,40.615233450858554,-73.56753176812408,Long Range FWVTOL,14.512956836719964,400.0
FP000921,DP3,2025-05-15 22:09:41,40.7246,-73.746,40.57004221095236,-73.8672787215051,Long Range FWVTOL,15.000990870191437,400.0
FP000922,DP3,2025-05-15 22:24:17,40.7246,-73.746,40.57449345998969,-73.50195025113628,Long Range FWVTOL,19.878592192932317,400.0
FP000923,DP3,2025-05-15 22:42:38,40.7246,-73.746,40.513653318905966,-73.83524651111317,Long Range FWVTOL,18.477026701174573,400.0
FP000924,DP3,2025-05-15 22:51:02,40.7246,-73.746,40.61480431403403,-73.83153153223556,Long Range FWVTOL,10.635453664640357,400.0
FP000925,DP3,2025-05-15 22:16:06,40.7246,-73.746,40.613903456506876,-73.6805496378913,Long Range FWVTOL,10.117493566722809,400.0
FP000926,DP3,2025-05-15 22:00:38,40.7246,-73.746,40.55009757665318,-73.58608282318555,Long Range FWVTOL,17.72586527306563,400.0
FP000927,DP3,2025-05-15 22:33:15,40.7246,-73.746,40.943259993209224,-73.70807032209866,Long Range FWVTOL,18.39179355560408,400.0
FP000928,DP3,2025-05-15 22:42:01,40.7246,-73.746,40.962843390033605,-73.86515304813173,Long Range FWVTOL,21.243105063494724,400.0
FP000929,DP3,2025-05-15 22:25:23,40.7246,-73.746,40.848715476873075,-73.63439538563661,Long Range FWVTOL,12.521954924732778,200.0
FP000930,DP3,2025-05-15 22:43:33,40.7246,-73.746,40.896358934724084,-73.67193092461603,Long Range FWVTOL,15.067725666881344,400.0
FP000931,DP3,2025-05-15 22:55:17,40.7246,-73.746,40.53117973584151,-73.71638766580244,Long Range FWVTOL,16.239039397892338,400.0
FP000932,DP3,2025-05-15 22:34:05,40.7246,-73.746,40.70082771846816,-73.44120025891131,Long Range FWVTOL,19.369159868049678,400.0
FP000933,DP3,2025-05-15 22:47:31,40.7246,-73.746,40.72013561487969,-73.8707222852929,Long Range FWVTOL,7.891769278915875,200.0
FP000934,DP2,2025-05-15 23:04:24,40.6269,-73.8745,40.53802049762731,-73.7946900969039,Long Range FWVTOL,8.971791719349827,400.0
FP000935,DP2,2025-05-15 23:17:32,40.6269,-73.8745,40.501873762848156,-73.9365344247811,Long Range FWVTOL,11.142811801438185,400.0
FP000936,DP2,2025-05-15 23:21:34,40.6269,-73.8745,40.562563986114014,-74.00780534634137,Long Range FWVTOL,10.002396826922377,400.0
FP000937,DP2,2025-05-15 23:46:28,40.6269,-73.8745,40.61669665172714,-73.93272851943014,Heavy Quadcopter,8.646386996235057,400.0
FP000938,DP2,2025-05-15 23:16:04,40.6269,-73.8745,40.64716518047516,-73.97610847408735,Long Range FWVTOL,6.648699618057773,400.0
FP000939,DP2,2025-05-15 23:35:09,40.6269,-73.8745,40.52515171778159,-73.85235332608778,Long Range FWVTOL,8.600598665162751,400.0
FP000940,DP2,2025-05-15 23:33:23,40.6269,-73.8745,40.6845834238316,-73.99932416244934,Long Range FWVTOL,9.247118334776046,400.0
FP000941,DP2,2025-05-15 23:06:10,40.6269,-73.8745,40.67353884135897,-73.85660554824318,Heavy Quadcopter,9.25930756026486,400.0
FP000942,DP2,2025-05-15 23:47:38,40.6269,-73.8745,40.65055028022793,-73.71498557012846,Long Range FWVTOL,10.285530947050281,400.0
FP000943,DP2,2025-05-15 23:29:14,40.6269,-73.8745,40.721531006439406,-73.96672260041474,Long Range FWVTOL,9.813578344753504,400.0
FP000944,DP2,2025-05-15 23:50:22,40.6269,-73.8745,40.607545292620934,-73.97950500251166,Long Range FWVTOL,6.840403966784312,400.0
FP000945,DP2,2025-05-15 23:38:14,40.6269,-73.8745,40.605284372001734,-74.02589634243095,Long Range FWVTOL,9.752213785521466,400.0
FP000946,DP2,2025-05-15 23:15:16,40.6269,-73.8745,40.49875204861736,-73.87807937025858,Long Range FWVTOL,10.689457260039152,400.0
FP000947,DP2,2025-05-15 23:44:15,40.6269,-73.8745,40.60350921903346,-73.86698886201175,Light Quadcopter,4.015638760050075,300.0
FP000948,DP2,2025-05-15 23:11:53,40.6269,-73.8745,40.693711886913164,-73.79465281251484,Long Range FWVTOL,7.520777301674787,200.0
FP000949,DP2,2025-05-15 23:33:54,40.6269,-73.8745,40.74785297338016,-73.88055064855283,Long Range FWVTOL,10.094272190061044,50.0
FP000950,DP2,2025-05-15 23:44:26,40.6269,-73.8745,40.66723271258948,-73.94782085384327,Long Range FWVTOL,5.730452362127604,400.0
FP000951,DP2,2025-05-15 23:30:52,40.6269,-73.8745,40.73181583045461,-73.82687876770004,Long Range FWVTOL,9.253440409006352,200.0
FP000952,DP2,2025-05-15 23:25:55,40.6269,-73.8745,40.56390021789051,-73.75463658082165,Long Range FWVTOL,9.231292093770794,400.0
FP000953,DP2,2025-05-15 23:18:49,40.6269,-73.8745,40.508748750249055,-73.940128690004,Long Range FWVTOL,10.694609163891391,400.0
FP000954,DP2,2025-05-15 23:28:51,40.6269,-73.8745,40.680887823571005,-73.83373551340107,Long Range FWVTOL,5.18877375041439,100.0
FP000955,DP2,2025-05-15 23:39:42,40.6269,-73.8745,40.50118652004633,-73.90972518879279,Long Range FWVTOL,10.718915245474617,400.0
FP000956,DP2,2025-05-15 23:52:52,40.6269,-73.8745,40.61689467832494,-73.88852636209317,Light Quadcopter,2.436828802414309,400.0
